State,Year,Quarter,Pincodes,Transcation_Count,Transcation_Amount
lakshadweep,2021,2,682557,857,1730691.0638645538
lakshadweep,2021,2,682556,587,1363040.3984976518
lakshadweep,2021,2,682559,504,1291413.7783293196
lakshadweep,2021,2,682554,339,740231.7659224959
lakshadweep,2021,2,682558,38,253404.71264818683
lakshadweep,2021,3,682555,6738,20058639.523806334
lakshadweep,2021,3,682551,2598,7159689.520473195
lakshadweep,2021,3,682556,964,2001813.2168829022
lakshadweep,2021,3,682552,940,2135837.973711105
lakshadweep,2021,3,682557,771,3040393.8684833357
lakshadweep,2021,3,682559,721,2942217.371647348
lakshadweep,2021,3,682554,591,1354959.7152181882
lakshadweep,2021,3,682558,47,109612.50854573956
lakshadweep,2021,4,682555,7192,25481054.27885051
lakshadweep,2021,4,682551,3110,8944915.53969454
lakshadweep,2021,4,682557,1413,4646275.172694172
lakshadweep,2021,4,682552,1202,2942810.7048794837
lakshadweep,2021,4,682556,1099,3043732.1416717498
lakshadweep,2021,4,682559,758,3963899.7275848463
lakshadweep,2021,4,682554,606,1786457.5458005327
lakshadweep,2021,4,682558,90,189040.41720516625
lakshadweep,2022,1,682555,7323,25624455.05857206
lakshadweep,2022,1,682551,3633,11612445.902720941
lakshadweep,2022,1,682557,1982,6095982.206804961
lakshadweep,2022,1,682552,1081,2789410.291747512
lakshadweep,2022,1,682556,1080,2361737.0694429493
lakshadweep,2022,1,682554,608,2982499.3684055656
lakshadweep,2022,1,682559,563,2916745.539679209
lakshadweep,2022,1,682558,127,556157.2165568657
lakshadweep,2022,2,682555,7618,26188276.767873175
lakshadweep,2022,2,682551,3798,10849797.532309841
lakshadweep,2022,2,682557,2325,5538905.566183109
lakshadweep,2022,2,682552,1342,4070890.1452125553
lakshadweep,2022,2,682556,1021,3047138.1114224843
lakshadweep,2022,2,682559,660,3611799.004343281
lakshadweep,2022,2,682554,601,2138003.040549065
lakshadweep,2022,2,682558,204,484791.8220121748
lakshadweep,2022,3,682555,6356,20631453.646095395
lakshadweep,2022,3,682551,3121,9353831.698612958
lakshadweep,2022,3,682557,2438,5191563.257028759
lakshadweep,2022,3,682552,1043,4068085.2694256445
lakshadweep,2022,3,682559,979,4657640.807340271
lakshadweep,2022,3,682556,805,2362417.0095640523
lakshadweep,2022,3,682554,341,856246.7154523367
lakshadweep,2022,3,682558,158,458771.2139808475
lakshadweep,2022,4,682555,7140,23769820.494985007
lakshadweep,2022,4,682551,3739,10627138.983090231
lakshadweep,2022,4,682557,2929,6778902.537285896
lakshadweep,2022,4,682552,1068,3769891.263197658
lakshadweep,2022,4,682559,906,4474064.40593197
lakshadweep,2022,4,682556,855,3159192.409999077
lakshadweep,2022,4,682554,376,1734576.37765763
lakshadweep,2022,4,682558,134,500287.1427887819
madhya-pradesh,2018,1,462001,832846,898730606.684653
madhya-pradesh,2018,1,452005,207574,253142785.61052936
madhya-pradesh,2018,1,452001,107648,156165711.64979118
madhya-pradesh,2018,1,455001,104275,118241844.34333043
madhya-pradesh,2018,1,452010,94234,157403991.63155165
madhya-pradesh,2018,1,462022,83978,87238625.13683434
madhya-pradesh,2018,1,464001,79043,78056088.40614296
madhya-pradesh,2018,1,462021,76954,81645808.22890393
madhya-pradesh,2018,1,482002,74060,93745050.67207184
madhya-pradesh,2018,1,462003,73987,87750006.55736303
madhya-pradesh,2018,2,462001,928983,1443626493.1959717
madhya-pradesh,2018,2,452005,246010,402380195.3026551
madhya-pradesh,2018,2,452001,142004,259873127.46920395
madhya-pradesh,2018,2,455001,136382,226612217.2992207
madhya-pradesh,2018,2,452010,129277,261844252.28139323
madhya-pradesh,2018,2,462021,107180,126504336.9668009
madhya-pradesh,2018,2,462022,105767,142892504.9372346
madhya-pradesh,2018,2,482002,103987,157951903.98098183
madhya-pradesh,2018,2,464001,101316,142159110.3236988
madhya-pradesh,2018,2,462003,99813,147560868.44672427
madhya-pradesh,2018,3,462001,1164035,1861753236.3155599
madhya-pradesh,2018,3,470226,323991,147624664.31106216
madhya-pradesh,2018,3,452005,287900,482102101.3115258
madhya-pradesh,2018,3,466001,276731,246461342.72598046
madhya-pradesh,2018,3,455001,239696,348542009.1483245
madhya-pradesh,2018,3,452001,239364,422167574.5546815
madhya-pradesh,2018,3,487114,222326,95525543.45837316
madhya-pradesh,2018,3,462022,218956,235907504.6007541
madhya-pradesh,2018,3,486331,215104,130056224.7084305
madhya-pradesh,2018,3,462003,208570,241162283.7526211
madhya-pradesh,2018,4,462001,1500309,2552351600.8016467
madhya-pradesh,2018,4,452001,343290,585006850.3652501
madhya-pradesh,2018,4,452005,335785,608914775.5363489
madhya-pradesh,2018,4,455001,295535,483571677.4557303
madhya-pradesh,2018,4,452010,278306,549086571.2783393
madhya-pradesh,2018,4,462021,275519,276467132.60838115
madhya-pradesh,2018,4,462022,247693,296890945.9695538
madhya-pradesh,2018,4,462008,242961,294409417.75512815
madhya-pradesh,2018,4,482002,241160,378635020.67435056
madhya-pradesh,2018,4,462010,240419,279849921.506904
madhya-pradesh,2019,1,462001,3626425,5068130944.898084
madhya-pradesh,2019,1,452005,1667463,2491269778.3947864
madhya-pradesh,2019,1,452001,603742,795143251.0594337
madhya-pradesh,2019,1,482001,539450,804250137.6994205
madhya-pradesh,2019,1,455001,536017,660504208.966887
madhya-pradesh,2019,1,466001,471656,384166428.2630392
madhya-pradesh,2019,1,462022,435916,395194631.92283005
madhya-pradesh,2019,1,452010,432653,720758844.8395721
madhya-pradesh,2019,1,462021,419303,316072420.79677904
madhya-pradesh,2019,1,462010,389412,347672223.73239464
madhya-pradesh,2019,2,462001,6704852,11443970357.937914
madhya-pradesh,2019,2,452005,4253651,7470815433.988805
madhya-pradesh,2019,2,482001,1116887,1903950972.5445337
madhya-pradesh,2019,2,462021,597802,404946329.5388553
madhya-pradesh,2019,2,452001,575129,873647635.5393763
madhya-pradesh,2019,2,452010,497913,813285367.1900495
madhya-pradesh,2019,2,462022,493951,475968874.6167083
madhya-pradesh,2019,2,462023,475553,488470240.3268646
madhya-pradesh,2019,2,461001,434348,771524186.5255004
madhya-pradesh,2019,2,455001,418034,723340186.7757671
madhya-pradesh,2019,3,462001,6269219,11834863354.419373
madhya-pradesh,2019,3,452005,4366960,8065739923.082
madhya-pradesh,2019,3,482001,1055603,1863763891.845798
madhya-pradesh,2019,3,452001,1043588,1225514212.4561656
madhya-pradesh,2019,3,462021,940540,505580483.3014368
madhya-pradesh,2019,3,462022,918349,630186966.3543744
madhya-pradesh,2019,3,452010,898555,1133787666.1670172
madhya-pradesh,2019,3,462023,839430,652641997.9865594
madhya-pradesh,2019,3,462003,731558,627704960.5340548
madhya-pradesh,2019,3,462016,679665,620156231.9334133
madhya-pradesh,2019,4,462001,6837881,13576912651.586494
madhya-pradesh,2019,4,452005,5504197,10818308924.232718
madhya-pradesh,2019,4,452001,1476430,1587077410.4156427
madhya-pradesh,2019,4,452010,1305226,1524380730.2016387
madhya-pradesh,2019,4,482001,1266715,2344608582.0637045
madhya-pradesh,2019,4,462008,1257486,1667617803.0829244
madhya-pradesh,2019,4,462021,1105950,608200651.5174402
madhya-pradesh,2019,4,462022,980305,761376331.7498667
madhya-pradesh,2019,4,462023,973492,815982424.4087061
madhya-pradesh,2019,4,462003,859025,801636587.5680897
madhya-pradesh,2020,1,452005,8311339,16391514714.613842
madhya-pradesh,2020,1,462008,6548078,13044490028.62577
madhya-pradesh,2020,1,462001,2197233,4135614413.401725
madhya-pradesh,2020,1,482001,1675660,3288419374.5668755
madhya-pradesh,2020,1,452001,1568004,1682081172.7628899
madhya-pradesh,2020,1,452010,1519272,1717412983.0519361
madhya-pradesh,2020,1,462021,981968,596828292.4093003
madhya-pradesh,2020,1,462023,973781,866222103.5313101
madhya-pradesh,2020,1,462022,953629,819880210.5237169
madhya-pradesh,2020,1,455001,923744,1429885804.0247233
madhya-pradesh,2020,2,462008,7083405,18733977853.722977
madhya-pradesh,2020,2,452005,7027354,18569853904.900497
madhya-pradesh,2020,2,455001,991925,1616822890.5676188
madhya-pradesh,2020,2,480001,754370,1531783295.94457
madhya-pradesh,2020,2,452010,737841,1149552894.4925904
madhya-pradesh,2020,2,462001,701101,1247621766.3037615
madhya-pradesh,2020,2,462022,666290,731581581.2761979
madhya-pradesh,2020,2,482001,656493,1401864444.3086805
madhya-pradesh,2020,2,482002,566179,956557626.1959183
madhya-pradesh,2020,2,466001,526600,863069994.055345
madhya-pradesh,2020,3,462008,18608188,42836925858.3958
madhya-pradesh,2020,3,452005,6059895,13662742990.190998
madhya-pradesh,2020,3,452010,1520843,2092911874.7978008
madhya-pradesh,2020,3,455001,1413770,2339700967.461785
madhya-pradesh,2020,3,462001,1289565,2421154415.1092215
madhya-pradesh,2020,3,482001,1258497,2665546564.0821686
madhya-pradesh,2020,3,452001,982572,1690061462.937074
madhya-pradesh,2020,3,452016,937996,1493171910.2876134
madhya-pradesh,2020,3,462022,918271,1064260342.2780193
madhya-pradesh,2020,3,482002,897854,1644475543.5609841
madhya-pradesh,2020,4,462008,20637374,44520942803.43779
madhya-pradesh,2020,4,452005,6210457,13040333253.394245
madhya-pradesh,2020,4,452010,2556422,3329001378.928961
madhya-pradesh,2020,4,462001,2187046,3998691301.3604746
madhya-pradesh,2020,4,455001,2091495,3468605469.585371
madhya-pradesh,2020,4,452001,1955323,2956333499.0736675
madhya-pradesh,2020,4,482001,1733750,3424103520.708811
madhya-pradesh,2020,4,452016,1505055,2282925453.891755
madhya-pradesh,2020,4,482002,1446070,2729484076.063352
madhya-pradesh,2020,4,462022,1415361,1654509281.4695334
madhya-pradesh,2021,1,462008,45920869,76097617508.03973
madhya-pradesh,2021,1,452005,12368534,20333650796.901794
madhya-pradesh,2021,1,452010,3157169,3746274998.491168
madhya-pradesh,2021,1,452001,3031347,3622956355.0610266
madhya-pradesh,2021,1,482001,2626795,4524235375.162897
madhya-pradesh,2021,1,462001,2567784,4163932826.9056225
madhya-pradesh,2021,1,455001,2284442,3592982816.355874
madhya-pradesh,2021,1,452016,1784180,2566937156.63353
madhya-pradesh,2021,1,452020,1717447,2091704739.9569988
madhya-pradesh,2021,1,462022,1690582,1841285115.5522735
madhya-pradesh,2021,2,462008,57596018,101902493881.58667
madhya-pradesh,2021,2,452005,15823586,28475955866.25344
madhya-pradesh,2021,2,482001,2855889,5204968517.899942
madhya-pradesh,2021,2,462001,2370403,4281025788.0650344
madhya-pradesh,2021,2,455001,2302486,3993109709.3966684
madhya-pradesh,2021,2,452010,2206070,3293341962.5959606
madhya-pradesh,2021,2,452016,1499795,2613982955.748446
madhya-pradesh,2021,2,482002,1485190,3016062223.170359
madhya-pradesh,2021,2,474003,1462678,3035718857.693515
madhya-pradesh,2021,2,462022,1427896,1878688339.995509
madhya-pradesh,2021,3,462008,74987334,111259178579.96481
madhya-pradesh,2021,3,452005,22164070,34600062075.11777
madhya-pradesh,2021,3,452010,4126900,5116995913.025614
madhya-pradesh,2021,3,462001,4073176,6413114865.672185
madhya-pradesh,2021,3,482001,4031874,6533062681.252631
madhya-pradesh,2021,3,452001,3814262,4939628151.9133415
madhya-pradesh,2021,3,455001,3411019,5155527776.477329
madhya-pradesh,2021,3,452016,2531200,3787124072.2546887
madhya-pradesh,2021,3,482002,2368726,4169091721.011275
madhya-pradesh,2021,3,452020,2340962,2917120877.2309227
madhya-pradesh,2021,4,462008,97987017,145639258182.99155
madhya-pradesh,2021,4,452005,29248862,46290695147.06075
madhya-pradesh,2021,4,452010,5218813,6467043620.67884
madhya-pradesh,2021,4,452001,5218642,6458915106.776723
madhya-pradesh,2021,4,482001,5053220,8127214279.304961
madhya-pradesh,2021,4,462001,4713553,7350145336.897413
madhya-pradesh,2021,4,455001,4258695,6645714914.574454
madhya-pradesh,2021,4,452016,3186800,4819897276.049288
madhya-pradesh,2021,4,482002,3144266,5557372411.427554
madhya-pradesh,2021,4,452020,3140760,3797721234.7283487
madhya-pradesh,2022,1,462008,119378084,172143368941.89307
madhya-pradesh,2022,1,452005,31734667,48510760291.24387
madhya-pradesh,2022,1,452010,5959407,7263031626.194959
madhya-pradesh,2022,1,452001,5914289,7022464203.9865265
madhya-pradesh,2022,1,482001,5835918,9193584003.745905
madhya-pradesh,2022,1,462001,5434974,8295117043.417895
madhya-pradesh,2022,1,455001,4842367,7496773908.540472
madhya-pradesh,2022,1,452020,3814949,4530100209.355485
madhya-pradesh,2022,1,452016,3736352,5627028238.401191
madhya-pradesh,2022,1,482002,3535166,6311233940.343891
madhya-pradesh,2022,2,462008,137837715,198147341166.69937
madhya-pradesh,2022,2,452005,32975727,49649233331.68253
madhya-pradesh,2022,2,452010,7218657,8588780339.697897
madhya-pradesh,2022,2,452001,7076259,8193327848.437268
madhya-pradesh,2022,2,482001,7032988,10760742332.972424
madhya-pradesh,2022,2,462001,6697994,10032979289.040089
madhya-pradesh,2022,2,455001,5419403,8410015999.6397705
madhya-pradesh,2022,2,452016,4554580,6766903710.683275
madhya-pradesh,2022,2,452020,4540833,5308580645.850723
madhya-pradesh,2022,2,482002,4137398,7303848628.662529
madhya-pradesh,2022,3,480001,164538285,229267141662.06653
madhya-pradesh,2022,3,452005,77073821,101859170927.72552
madhya-pradesh,2022,3,462001,71155689,88368119988.3176
madhya-pradesh,2022,3,462008,45855523,61686718219.72676
madhya-pradesh,2022,3,452001,7471847,8380329351.691161
madhya-pradesh,2022,3,452010,7434496,8613771374.952038
madhya-pradesh,2022,3,482001,7298840,10084918117.362762
madhya-pradesh,2022,3,455001,5949409,8464115413.365906
madhya-pradesh,2022,3,452016,4729334,6525836937.885269
madhya-pradesh,2022,3,452020,4724444,5158456072.730925
madhya-pradesh,2022,4,480001,240053791,341860974379.64307
madhya-pradesh,2022,4,462001,97808901,128469913290.68195
madhya-pradesh,2022,4,452005,87303087,120221960106.04953
madhya-pradesh,2022,4,462008,47477990,64112954199.65948
madhya-pradesh,2022,4,452010,8385618,9603879189.200314
madhya-pradesh,2022,4,452001,8324463,9357366072.945831
madhya-pradesh,2022,4,484001,7999283,10647567573.56091
madhya-pradesh,2022,4,455001,6345033,9374516187.892769
madhya-pradesh,2022,4,482001,6308229,8847328414.794556
madhya-pradesh,2022,4,456006,5717266,8822242705.533184
maharashtra,2018,1,400008,2227885,3105208723.475169
maharashtra,2018,1,411001,1055656,1413523605.5956619
maharashtra,2018,1,411057,168299,280533305.27763397
maharashtra,2018,1,410501,156090,192733705.886016
maharashtra,2018,1,400606,121105,201559877.88188544
maharashtra,2018,1,411033,118850,165427380.13732243
maharashtra,2018,1,411014,114748,209175471.82276022
maharashtra,2018,1,431003,104719,116259679.45781952
maharashtra,2018,1,411041,101787,119594030.23584342
maharashtra,2018,1,421302,95135,137262044.1129402
maharashtra,2018,2,400008,2631405,4703762207.003538
maharashtra,2018,2,411001,1316115,2145613783.5507014
maharashtra,2018,2,411057,242519,422304488.8299024
maharashtra,2018,2,410501,218820,316770191.1098889
maharashtra,2018,2,411014,166457,324218025.22867304
maharashtra,2018,2,411033,157641,261252656.0200929
maharashtra,2018,2,400606,148846,279715772.85043585
maharashtra,2018,2,421302,135128,270573714.7319163
maharashtra,2018,2,411041,133107,189328050.52410924
maharashtra,2018,2,431003,130057,200245075.75779852
maharashtra,2018,3,400008,3111609,5436005565.196791
maharashtra,2018,3,411001,1689517,2829639683.4067717
maharashtra,2018,3,410501,508646,591587000.3501817
maharashtra,2018,3,411057,422874,611270873.2667295
maharashtra,2018,3,411014,265735,483326747.3794536
maharashtra,2018,3,411033,238408,390743516.5145781
maharashtra,2018,3,431003,204502,302541720.1772945
maharashtra,2018,3,421302,201404,447312674.99639803
maharashtra,2018,3,411028,200254,344862780.4685549
maharashtra,2018,3,411041,189200,286384151.7948901
maharashtra,2018,4,400008,4586309,8474903607.1238575
maharashtra,2018,4,411001,2176631,3917444399.4306126
maharashtra,2018,4,411057,652006,884095179.2798569
maharashtra,2018,4,410501,518442,769817705.9044026
maharashtra,2018,4,411014,420715,700159714.8560562
maharashtra,2018,4,421302,400213,785501091.8436023
maharashtra,2018,4,411028,376373,529931830.9797609
maharashtra,2018,4,411033,344206,531815628.96831757
maharashtra,2018,4,400708,314305,368619264.9520594
maharashtra,2018,4,400072,289541,484031730.62145823
maharashtra,2019,1,400008,6494529,10238553958.763014
maharashtra,2019,1,411006,5641935,9202990658.01836
maharashtra,2019,1,411001,2376027,3441020708.2644687
maharashtra,2019,1,411057,1291680,1352213398.9662242
maharashtra,2019,1,410501,936769,1088531393.1142068
maharashtra,2019,1,411033,705098,796780363.891503
maharashtra,2019,1,411014,703615,1011657285.7105505
maharashtra,2019,1,421302,650588,1016319465.7605121
maharashtra,2019,1,411028,593884,747314892.8314726
maharashtra,2019,1,411041,578580,575340284.1574556
maharashtra,2019,2,411006,22544991,34073354893.758354
maharashtra,2019,2,400008,6827030,12401411002.36563
maharashtra,2019,2,411057,2165856,1701151988.4702284
maharashtra,2019,2,411033,1250933,1052200366.1481376
maharashtra,2019,2,411014,1105699,1253903071.6756992
maharashtra,2019,2,411041,994726,710421676.6720306
maharashtra,2019,2,411028,822458,919595179.7844033
maharashtra,2019,2,410501,816802,1127101247.649397
maharashtra,2019,2,411046,736036,711637511.4949976
maharashtra,2019,2,440002,684074,1196325635.67382
maharashtra,2019,3,411006,25995035,42031275308.282005
maharashtra,2019,3,400008,7234595,14467758895.186302
maharashtra,2019,3,411057,4113075,2568524077.835992
maharashtra,2019,3,411033,2374065,1596921146.357568
maharashtra,2019,3,411014,2158511,1880558906.2308745
maharashtra,2019,3,411041,1863384,1151240194.4651384
maharashtra,2019,3,411028,1473236,1359277972.777671
maharashtra,2019,3,411046,1399162,1112254282.503057
maharashtra,2019,3,411038,1367646,963376797.4875424
maharashtra,2019,3,410501,1268839,1480979342.3825912
maharashtra,2019,4,411006,32779718,51360244641.273315
maharashtra,2019,4,400008,10498727,22289347327.905037
maharashtra,2019,4,411057,5242853,3141185779.034028
maharashtra,2019,4,411004,4505845,5714251438.585219
maharashtra,2019,4,411014,3033141,2406336857.5454073
maharashtra,2019,4,411033,3008684,2018214638.8403163
maharashtra,2019,4,411041,2544534,1467560436.8215373
maharashtra,2019,4,411028,1970393,1750661972.7623062
maharashtra,2019,4,411046,1918669,1432422961.6746247
maharashtra,2019,4,411038,1808324,1188240881.385167
maharashtra,2020,1,411004,43278566,64894935103.99599
maharashtra,2020,1,400070,10817537,21066837485.651253
maharashtra,2020,1,411057,5637564,3498481662.551411
maharashtra,2020,1,411014,3577288,2709270512.58689
maharashtra,2020,1,411033,3338361,2293643428.210578
maharashtra,2020,1,411041,2822563,1654901853.7680151
maharashtra,2020,1,440012,2572365,5224820485.536901
maharashtra,2020,1,411046,2258157,1670905373.9413047
maharashtra,2020,1,411028,2249726,1954542698.8450613
maharashtra,2020,1,410501,2085583,2215056414.553487
maharashtra,2020,2,411004,27617700,58352702890.56201
maharashtra,2020,2,400070,6133707,13985785942.628002
maharashtra,2020,2,444510,1773268,4869612765.548667
maharashtra,2020,2,440012,1695433,4365896358.668893
maharashtra,2020,2,411057,1566812,1588831343.3615618
maharashtra,2020,2,411033,1473583,1470500760.125216
maharashtra,2020,2,410501,1370197,1438917505.312336
maharashtra,2020,2,421302,1268368,1772795394.7374768
maharashtra,2020,2,411014,1246164,1342419964.1812515
maharashtra,2020,2,431003,1144503,1537431832.653778
maharashtra,2020,3,411004,49082232,94100767700.43585
maharashtra,2020,3,400070,9322422,19921445454.627357
maharashtra,2020,3,410501,2801571,3007329077.40823
maharashtra,2020,3,411033,2579266,2455050777.865257
maharashtra,2020,3,411057,2246332,1998570489.5234246
maharashtra,2020,3,411014,2096814,2005776005.6437986
maharashtra,2020,3,431001,1958007,3661800243.2774534
maharashtra,2020,3,431003,1924441,2632272615.053278
maharashtra,2020,3,440012,1886074,4404411879.502844
maharashtra,2020,3,411041,1815596,1737159508.2047925
maharashtra,2020,4,411004,48628369,83733590846.6026
maharashtra,2020,4,400070,10292942,19437071904.383442
maharashtra,2020,4,410501,5088128,4921388816.8259945
maharashtra,2020,4,444510,4444889,10914140072.251568
maharashtra,2020,4,411033,4384385,3846739778.821233
maharashtra,2020,4,411014,4117739,3458693807.9549103
maharashtra,2020,4,411057,3737410,3034627308.599435
maharashtra,2020,4,431003,3183797,4104217114.676458
maharashtra,2020,4,411041,3105570,2764392022.9529486
maharashtra,2020,4,411046,3049281,3141625296.983733
maharashtra,2021,1,411004,99287169,142692099313.189
maharashtra,2021,1,400070,25090098,39416189451.46673
maharashtra,2021,1,444510,14752939,29459240170.90883
maharashtra,2021,1,410501,5597174,5283710135.059421
maharashtra,2021,1,411033,5167231,4454661003.7049465
maharashtra,2021,1,411014,5011718,4006389874.363821
maharashtra,2021,1,411057,4560933,3672139833.675662
maharashtra,2021,1,411041,3970507,3298137065.526967
maharashtra,2021,1,440012,3927031,7099760065.066556
maharashtra,2021,1,411046,3668053,3582816058.737564
maharashtra,2021,2,411004,120795663,186134320440.93646
maharashtra,2021,2,400070,27988960,44355645215.55112
maharashtra,2021,2,444510,25401557,51689666317.88881
maharashtra,2021,2,410501,5820240,5718928168.939413
maharashtra,2021,2,440012,4911423,9162320983.838173
maharashtra,2021,2,411033,4333078,4447067830.754314
maharashtra,2021,2,431001,4313072,7018036781.23728
maharashtra,2021,2,411014,3826381,3573102470.8404264
maharashtra,2021,2,412105,3522643,4155458263.9432354
maharashtra,2021,2,411057,3471054,3320265998.5346704
maharashtra,2021,3,411004,155523883,217400690972.0777
maharashtra,2021,3,444510,45378525,84950919432.04364
maharashtra,2021,3,400070,35253876,52493227092.60605
maharashtra,2021,3,410501,8483378,7512931034.073682
maharashtra,2021,3,431001,6658569,9795663070.657686
maharashtra,2021,3,411033,6391773,5955974410.850868
maharashtra,2021,3,411014,6153220,5254893792.249605
maharashtra,2021,3,411057,5518690,4869776610.609431
maharashtra,2021,3,440012,5494787,9251767919.822668
maharashtra,2021,3,412105,5234434,5620948987.57558
maharashtra,2021,4,411004,185423020,259406175394.85846
maharashtra,2021,4,444510,55162139,103212697006.96255
maharashtra,2021,4,400070,50340367,73187916008.75829
maharashtra,2021,4,410501,10198767,9264010974.618313
maharashtra,2021,4,431001,8557377,12404503527.716852
maharashtra,2021,4,411014,7890419,6868558294.36281
maharashtra,2021,4,411033,7862205,7410840168.559816
maharashtra,2021,4,411057,7136353,6247408883.821518
maharashtra,2021,4,431003,6407291,8067351256.978017
maharashtra,2021,4,412105,6367461,6993658658.829407
maharashtra,2022,1,411004,209101358,285005833904.6318
maharashtra,2022,1,444510,69862188,129741278088.80705
maharashtra,2022,1,400070,56011211,80794740859.51787
maharashtra,2022,1,410501,11640038,10636624234.637459
maharashtra,2022,1,431001,9825891,13805827491.422024
maharashtra,2022,1,411033,9348861,8590526583.137423
maharashtra,2022,1,411014,9059263,7848200047.69926
maharashtra,2022,1,411057,8561602,7472972778.678108
maharashtra,2022,1,412105,7459104,8159684878.294653
maharashtra,2022,1,421302,7450111,11482329394.52514
maharashtra,2022,2,411004,262731186,356436998068.0399
maharashtra,2022,2,444510,93575752,168031360482.0629
maharashtra,2022,2,400070,67786894,95416331928.65605
maharashtra,2022,2,410501,13236910,11874309798.75892
maharashtra,2022,2,411014,11697920,10026764352.969936
maharashtra,2022,2,411057,11622532,9909192948.653673
maharashtra,2022,2,431001,11357036,15940998114.996466
maharashtra,2022,2,411033,11248321,10137475801.06741
maharashtra,2022,2,411041,8733671,7423109581.111521
maharashtra,2022,2,412105,8602663,9347399710.593971
maharashtra,2022,3,411033,217102802,241609848561.36984
maharashtra,2022,3,400070,137051260,170363147506.6858
maharashtra,2022,3,400008,49814056,65788617891.76341
maharashtra,2022,3,411004,35565559,46889682733.19162
maharashtra,2022,3,440015,28518450,39580070888.688675
maharashtra,2022,3,422001,16584775,22892863075.667614
maharashtra,2022,3,410501,13708087,12394610913.096243
maharashtra,2022,3,411057,13233019,11257700083.431376
maharashtra,2022,3,444510,12876808,23786716614.652943
maharashtra,2022,3,411014,12461317,10734695463.204502
maharashtra,2022,4,411033,263248580,298971294541.89966
maharashtra,2022,4,400070,180508440,226320223720.06732
maharashtra,2022,4,400008,49240020,65927005243.35176
maharashtra,2022,4,440015,33001619,46646510285.455376
maharashtra,2022,4,422001,29230434,40043689994.83023
maharashtra,2022,4,410501,15124573,13739297710.183975
maharashtra,2022,4,411057,14986782,12424554392.873234
maharashtra,2022,4,411014,13692420,11881222962.18791
maharashtra,2022,4,421302,13270367,18356897590.78022
maharashtra,2022,4,431201,12674116,17443485580.872044
manipur,2018,1,795004,12606,23682933.58208196
manipur,2018,1,795001,8487,10244714.67605827
manipur,2018,1,795133,4140,6458893.323608544
manipur,2018,1,795130,4015,1947352.8842733959
manipur,2018,1,795138,4012,3186030.4751248285
manipur,2018,1,795009,3749,4170135.4255989287
manipur,2018,1,795149,3632,3526963.202119058
manipur,2018,1,795008,3285,2936870.674948047
manipur,2018,1,795002,3020,4270672.741117084
manipur,2018,1,795148,2976,3058970.431631125
manipur,2018,2,795004,18869,44371601.789746955
manipur,2018,2,795001,11421,20780535.104123443
manipur,2018,2,795138,10598,10328620.30235086
manipur,2018,2,795130,8787,4411550.308926317
manipur,2018,2,795148,8124,6416280.939354524
manipur,2018,2,795008,7956,6424120.1701824935
manipur,2018,2,795149,7677,7402520.412686354
manipur,2018,2,795133,7109,10382916.496883135
manipur,2018,2,795009,6537,7127037.549029747
manipur,2018,2,795010,5110,8471239.484244682
manipur,2018,3,795008,22448,15778360.208970271
manipur,2018,3,795004,22196,61681660.67057082
manipur,2018,3,795001,15883,31271196.166412406
manipur,2018,3,795138,10525,20443510.769133568
manipur,2018,3,795133,8504,12631267.784410078
manipur,2018,3,795148,7723,11875212.226570638
manipur,2018,3,795132,6976,9049086.682711724
manipur,2018,3,795149,6292,9524903.275712792
manipur,2018,3,795009,6228,10405423.891936263
manipur,2018,3,795010,5771,11283039.738901485
manipur,2018,4,795004,32711,95104886.51172696
manipur,2018,4,795001,19824,48128337.59258818
manipur,2018,4,795138,12501,27087023.257224698
manipur,2018,4,795133,10795,19534498.355745625
manipur,2018,4,795148,9494,18953989.770510618
manipur,2018,4,795132,7849,13377220.69851027
manipur,2018,4,795149,7506,16701062.637170646
manipur,2018,4,795002,7121,22565426.57785627
manipur,2018,4,795107,7028,25299899.69137483
manipur,2018,4,795008,6971,12533403.844624616
manipur,2019,1,795004,35245,109634944.30257642
manipur,2019,1,795001,24838,56727468.16179132
manipur,2019,1,795002,12432,25977979.478554804
manipur,2019,1,795138,11157,22901903.302165523
manipur,2019,1,795133,9791,21402954.883938394
manipur,2019,1,795148,9570,19123565.136399906
manipur,2019,1,795132,9340,18235018.20897458
manipur,2019,1,795107,8646,23565468.844109796
manipur,2019,1,795149,8393,24871786.666982573
manipur,2019,1,795128,8185,27756732.496665865
manipur,2019,2,795004,36187,120781209.48124579
manipur,2019,2,795001,28023,77389134.5047512
manipur,2019,2,795002,10533,30009542.78850165
manipur,2019,2,795138,9739,27248718.95561669
manipur,2019,2,795133,8834,21011673.359420665
manipur,2019,2,795148,8578,18484663.43130917
manipur,2019,2,795107,8437,25768354.482557006
manipur,2019,2,795149,7257,20388901.095304318
manipur,2019,2,795128,7150,23400317.826739278
manipur,2019,2,795132,6820,16466061.165612688
manipur,2019,3,795004,49341,143342579.45317823
manipur,2019,3,795001,34428,100742930.73130392
manipur,2019,3,795002,16183,38435546.5771031
manipur,2019,3,795107,12606,31413050.58819677
manipur,2019,3,795138,12455,31596560.483539104
manipur,2019,3,795133,11331,21911206.158574402
manipur,2019,3,795148,10206,20197259.281416446
manipur,2019,3,795103,10097,21276889.316738486
manipur,2019,3,795128,9626,31349106.362106614
manipur,2019,3,795149,9541,25778922.851421803
manipur,2019,4,795004,85163,284142574.36576116
