State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
punjab,2022,4,Recharge & bill payments,10895208,9248445985.684328
punjab,2022,4,Financial Services,62809,72160390.22791913
punjab,2022,4,Others,141255,111559653.62333827
rajasthan,2018,1,Recharge & bill payments,4305940,868358581.1737025
rajasthan,2018,1,Peer-to-peer payments,2540658,7547652852.662634
rajasthan,2018,1,Financial Services,202537,37125466.49571308
rajasthan,2018,1,Merchant payments,184127,201212697.26059398
rajasthan,2018,1,Others,358428,271943533.1341365
rajasthan,2018,2,Recharge & bill payments,5288093,1511007056.105427
rajasthan,2018,2,Peer-to-peer payments,3770555,13341587602.422176
rajasthan,2018,2,Merchant payments,345752,342809667.5935513
rajasthan,2018,2,Financial Services,279471,52145152.93902289
rajasthan,2018,2,Others,289826,311536696.6979239
rajasthan,2018,3,Peer-to-peer payments,7120792,21010614922.14291
rajasthan,2018,3,Recharge & bill payments,5894660,2252031409.939968
rajasthan,2018,3,Merchant payments,711240,445504998.0014268
rajasthan,2018,3,Financial Services,230083,30185982.18078412
rajasthan,2018,3,Others,300323,302431358.9473551
rajasthan,2018,4,Peer-to-peer payments,10752729,33578327037.682457
rajasthan,2018,4,Recharge & bill payments,7557003,2743591538.8320713
rajasthan,2018,4,Merchant payments,1985927,1172254323.9731452
rajasthan,2018,4,Financial Services,311632,40412563.014562674
rajasthan,2018,4,Others,352432,374501619.8364362
rajasthan,2019,1,Peer-to-peer payments,27621606,55246071722.22856
rajasthan,2019,1,Recharge & bill payments,11650961,3821181816.6204696
rajasthan,2019,1,Merchant payments,3921438,1664209334.5681162
rajasthan,2019,1,Financial Services,359993,36340412.57538466
rajasthan,2019,1,Others,402042,373355289.5614773
rajasthan,2019,2,Peer-to-peer payments,25257679,79466464089.34059
rajasthan,2019,2,Recharge & bill payments,14968290,5709279550.854211
rajasthan,2019,2,Merchant payments,9026751,3435472167.201069
rajasthan,2019,2,Financial Services,182685,34134486.762421735
rajasthan,2019,2,Others,573881,461962878.5071422
rajasthan,2019,3,Peer-to-peer payments,29885618,97443950786.5758
rajasthan,2019,3,Merchant payments,19646612,6705923742.563935
rajasthan,2019,3,Recharge & bill payments,16970783,7872719571.602099
rajasthan,2019,3,Financial Services,217029,37899900.33366185
rajasthan,2019,3,Others,583575,407796030.8547787
rajasthan,2019,4,Peer-to-peer payments,43354317,140449134717.291
rajasthan,2019,4,Recharge & bill payments,20604852,9028860435.054995
rajasthan,2019,4,Merchant payments,20544791,9721826538.354998
rajasthan,2019,4,Financial Services,101805,25014672.38444693
rajasthan,2019,4,Others,468477,227573686.58499068
rajasthan,2020,1,Peer-to-peer payments,48269912,165468574323.88968
rajasthan,2020,1,Merchant payments,27880848,13643061482.35596
rajasthan,2020,1,Recharge & bill payments,25631131,10961167179.81334
rajasthan,2020,1,Financial Services,72604,34466606.25327997
rajasthan,2020,1,Others,404317,200968968.6958118
rajasthan,2020,2,Peer-to-peer payments,49160792,166176386876.30048
rajasthan,2020,2,Recharge & bill payments,31681776,13014051935.53691
rajasthan,2020,2,Merchant payments,20756594,14354151782.39264
rajasthan,2020,2,Financial Services,92875,76662259.20544848
rajasthan,2020,2,Others,262619,142020149.829893
rajasthan,2020,3,Peer-to-peer payments,73247856,249006720239.33432
rajasthan,2020,3,Merchant payments,45149210,27714680562.343937
rajasthan,2020,3,Recharge & bill payments,30148875,16650017440.553333
rajasthan,2020,3,Financial Services,146383,113675141.51464571
rajasthan,2020,3,Others,396352,193212778.7117864
rajasthan,2020,4,Peer-to-peer payments,88730951,321280847680.95026
rajasthan,2020,4,Merchant payments,67367264,46142484518.08269
rajasthan,2020,4,Recharge & bill payments,33455755,18123908525.97014
rajasthan,2020,4,Financial Services,169294,136058685.85299307
rajasthan,2020,4,Others,560171,351480425.6482615
rajasthan,2021,1,Peer-to-peer payments,116733195,408190388154.2274
rajasthan,2021,1,Merchant payments,96394132,61936457709.223076
rajasthan,2021,1,Recharge & bill payments,38919519,20855464604.344055
rajasthan,2021,1,Financial Services,192936,162581466.93308985
rajasthan,2021,1,Others,491137,347689722.9177618
rajasthan,2021,2,Peer-to-peer payments,139277445,467784146764.7472
rajasthan,2021,2,Merchant payments,97860493,69922875807.46701
rajasthan,2021,2,Recharge & bill payments,49501703,23387103755.819714
rajasthan,2021,2,Financial Services,216441,186606893.61035594
rajasthan,2021,2,Others,620957,422031947.60023904
rajasthan,2021,3,Peer-to-peer payments,181742972,575912799217.8965
rajasthan,2021,3,Merchant payments,167819345,105548321875.05884
rajasthan,2021,3,Recharge & bill payments,49709657,28335516739.41771
rajasthan,2021,3,Financial Services,197211,190362135.86135098
rajasthan,2021,3,Others,815568,524328574.25040925
rajasthan,2021,4,Merchant payments,221774624,151967969235.0213
rajasthan,2021,4,Peer-to-peer payments,212937264,718215327365.9165
rajasthan,2021,4,Recharge & bill payments,51610607,32831163302.92643
rajasthan,2021,4,Financial Services,265091,263180819.6932125
rajasthan,2021,4,Others,1034011,656777820.7586894
rajasthan,2022,1,Merchant payments,267467038,171182113048.26318
rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678
rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577
rajasthan,2022,1,Financial Services,244029,243340851.71204624
rajasthan,2022,1,Others,956656,556409604.9103613
rajasthan,2022,2,Merchant payments,336900860,208238945148.44
rajasthan,2022,2,Peer-to-peer payments,263380560,905641041298.7231
rajasthan,2022,2,Recharge & bill payments,59879660,38325678033.564705
rajasthan,2022,2,Financial Services,170705,175399371.37748802
rajasthan,2022,2,Others,838365,452454748.2866859
rajasthan,2022,3,Merchant payments,398104319,230609701751.02283
rajasthan,2022,3,Peer-to-peer payments,299383118,961209376585.5621
rajasthan,2022,3,Recharge & bill payments,69118763,46000391408.24405
rajasthan,2022,3,Financial Services,215235,220271929.84233993
rajasthan,2022,3,Others,719925,449514643.6055006
rajasthan,2022,4,Merchant payments,457778005,275194969877.524
rajasthan,2022,4,Peer-to-peer payments,334316758,1130380720682.5203
rajasthan,2022,4,Recharge & bill payments,72510470,50609988781.94313
rajasthan,2022,4,Financial Services,244442,270658680.97924906
rajasthan,2022,4,Others,725173,500361375.69058275
sikkim,2018,1,Recharge & bill payments,26965,4823943.542263939
sikkim,2018,1,Peer-to-peer payments,13559,56334584.632872
sikkim,2018,1,Merchant payments,1349,1677583.1440411464
sikkim,2018,1,Financial Services,608,86906.81958101383
sikkim,2018,1,Others,1597,1727920.8016103164
sikkim,2018,2,Recharge & bill payments,45435,9465769.856051585
sikkim,2018,2,Peer-to-peer payments,24237,127051984.3879841
sikkim,2018,2,Merchant payments,2556,4713227.148135973
sikkim,2018,2,Financial Services,562,218130.12995975127
sikkim,2018,2,Others,1788,2243974.0076642134
sikkim,2018,3,Recharge & bill payments,58421,12221506.18938216
sikkim,2018,3,Peer-to-peer payments,43195,215547415.4557628
sikkim,2018,3,Merchant payments,4521,5322296.747954514
sikkim,2018,3,Financial Services,562,261766.8021705601
sikkim,2018,3,Others,1801,1727241.758047811
sikkim,2018,4,Recharge & bill payments,79232,16713780.628117373
sikkim,2018,4,Peer-to-peer payments,65451,351253329.74205655
sikkim,2018,4,Merchant payments,7452,12637809.239460425
sikkim,2018,4,Financial Services,717,596472.7145790398
sikkim,2018,4,Others,1681,1939965.7540404093
sikkim,2019,1,Peer-to-peer payments,121984,422987999.89472675
sikkim,2019,1,Recharge & bill payments,96878,20711589.874598008
sikkim,2019,1,Merchant payments,18346,11837344.846847566
sikkim,2019,1,Financial Services,1225,191594.23340424805
sikkim,2019,1,Others,1854,2265105.53451732
sikkim,2019,2,Peer-to-peer payments,172125,674044301.8399961
sikkim,2019,2,Recharge & bill payments,142582,32535297.489453897
sikkim,2019,2,Merchant payments,66722,28248001.02647286
sikkim,2019,2,Financial Services,2294,310197.54774877685
sikkim,2019,2,Others,4521,3756445.53226958
sikkim,2019,3,Peer-to-peer payments,203052,794235862.6317357
sikkim,2019,3,Merchant payments,188753,52337322.5262961
sikkim,2019,3,Recharge & bill payments,156125,33922224.892257094
sikkim,2019,3,Financial Services,288,548142.8999844441
sikkim,2019,3,Others,4218,3672895.4901549704
sikkim,2019,4,Peer-to-peer payments,508471,1086457147.940953
sikkim,2019,4,Recharge & bill payments,181287,42705664.08625737
sikkim,2019,4,Merchant payments,73992,43954548.804204434
sikkim,2019,4,Financial Services,373,494076.3450829056
sikkim,2019,4,Others,2947,2898164.4797200123
sikkim,2020,1,Peer-to-peer payments,230413,954765350.1856782
sikkim,2020,1,Recharge & bill payments,215586,53588505.838823974
sikkim,2020,1,Merchant payments,79881,43201695.38937264
sikkim,2020,1,Financial Services,345,175569.53933206247
sikkim,2020,1,Others,1893,1745150.991195219
sikkim,2020,2,Recharge & bill payments,297620,78397187.10935993
sikkim,2020,2,Peer-to-peer payments,186495,939900165.9422412
sikkim,2020,2,Merchant payments,31442,34385184.65717751
sikkim,2020,2,Financial Services,883,999656.0722047673
sikkim,2020,2,Others,1291,936594.480283038
sikkim,2020,3,Recharge & bill payments,298885,83894642.6709112
sikkim,2020,3,Peer-to-peer payments,245087,1255521152.966514
sikkim,2020,3,Merchant payments,49299,58337178.67223759
sikkim,2020,3,Financial Services,1252,1795366.733436462
sikkim,2020,3,Others,1912,1378387.6172995246
sikkim,2020,4,Peer-to-peer payments,334069,1711730126.584541
sikkim,2020,4,Recharge & bill payments,301382,90168624.05415541
sikkim,2020,4,Merchant payments,95503,112478003.86391157
sikkim,2020,4,Financial Services,1427,2361187.592392395
sikkim,2020,4,Others,2654,2537863.027923054
sikkim,2021,1,Peer-to-peer payments,403703,1965492629.578867
sikkim,2021,1,Recharge & bill payments,279679,93174110.112334
sikkim,2021,1,Merchant payments,112925,154183320.1372872
sikkim,2021,1,Financial Services,1844,3027799.2784099854
sikkim,2021,1,Others,2038,1789867.7338266163
sikkim,2021,2,Peer-to-peer payments,473141,2125758496.616091
sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109
sikkim,2021,2,Merchant payments,153671,190473176.21848944
sikkim,2021,2,Financial Services,1865,2851874.287465013
sikkim,2021,2,Others,2542,1969531.0292125773
sikkim,2021,3,Peer-to-peer payments,595826,2582075089.383399
sikkim,2021,3,Recharge & bill payments,346173,111613776.75942023
sikkim,2021,3,Merchant payments,213808,290732930.46291006
sikkim,2021,3,Financial Services,1689,2624558.3857180667
sikkim,2021,3,Others,3098,2290508.8169457563
sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125
sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422
sikkim,2021,4,Merchant payments,369343,504586163.5569785
sikkim,2021,4,Financial Services,2269,3162023.7210206646
sikkim,2021,4,Others,5058,4052910.300969372
sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263
sikkim,2022,1,Merchant payments,449273,570784579.6670712
sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253
sikkim,2022,1,Financial Services,2124,3062332.163804472
sikkim,2022,1,Others,4386,3487320.9262269526
sikkim,2022,2,Peer-to-peer payments,1198014,4596501308.195931
sikkim,2022,2,Merchant payments,706658,847497607.0893551
sikkim,2022,2,Recharge & bill payments,411189,162174479.6973383
sikkim,2022,2,Financial Services,1758,1861284.7969863976
sikkim,2022,2,Others,4462,3070990.527526753
sikkim,2022,3,Peer-to-peer payments,1222037,4173703593.656705
sikkim,2022,3,Merchant payments,772650,830361400.9603965
sikkim,2022,3,Recharge & bill payments,397207,153567926.32171312
sikkim,2022,3,Financial Services,1538,2851319.5479129553
sikkim,2022,3,Others,3326,2396303.4047308513
sikkim,2022,4,Peer-to-peer payments,1548662,5175155338.821596
sikkim,2022,4,Merchant payments,1033541,1096220774.255463
sikkim,2022,4,Recharge & bill payments,470639,181281682.32208142
sikkim,2022,4,Financial Services,2049,2701971.788609252
sikkim,2022,4,Others,3448,3025622.2320622765
tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.3951533
tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934.085688
tamil-nadu,2018,1,Merchant payments,326510,272002057.1736871
tamil-nadu,2018,1,Financial Services,115363,31876073.74792233
tamil-nadu,2018,1,Others,305588,280132294.11422664
tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892955.8051775
tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388.09562
tamil-nadu,2018,2,Merchant payments,627918,517130320.4660308
tamil-nadu,2018,2,Financial Services,167035,65402385.25640666
tamil-nadu,2018,2,Others,298736,285794226.64323723
tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660.044968
tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955.205038
tamil-nadu,2018,3,Merchant payments,1290978,733189649.5729834
tamil-nadu,2018,3,Financial Services,191732,37049222.36590697
tamil-nadu,2018,3,Others,332121,245838753.995272
tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083690.57276
tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329567.8245385
tamil-nadu,2018,4,Merchant payments,3145621,1742903221.432857
tamil-nadu,2018,4,Financial Services,228398,46571758.68242933
tamil-nadu,2018,4,Others,451114,312185737.38152075
tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081.44436
tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317014.8660007
tamil-nadu,2019,1,Merchant payments,4195222,1924461188.9900146
tamil-nadu,2019,1,Financial Services,193261,31217137.545322973
tamil-nadu,2019,1,Others,377347,256742393.28426796
tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981
tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404
tamil-nadu,2019,2,Merchant payments,6296995,2690331792.5060787
tamil-nadu,2019,2,Financial Services,70142,18334602.389631532
tamil-nadu,2019,2,Others,437125,294847441.9421142
tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966
tamil-nadu,2019,3,Merchant payments,10344027,4079315732.661683
tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354.4161515
tamil-nadu,2019,3,Financial Services,88261,27213741.831077334
tamil-nadu,2019,3,Others,453581,273599406.1898495
tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563
tamil-nadu,2019,4,Merchant payments,16153034,6420193204.780616
tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926
tamil-nadu,2019,4,Financial Services,60624,24332240.65556671
tamil-nadu,2019,4,Others,410980,206859328.2685905
tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436
tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478
tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235
tamil-nadu,2020,1,Financial Services,61427,41422107.813630365
tamil-nadu,2020,1,Others,335871,176604658.386683
tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332
tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189
tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206
tamil-nadu,2020,2,Financial Services,78584,89189349.84916353
tamil-nadu,2020,2,Others,138405,65529451.74366937
tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672
tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852
tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668
tamil-nadu,2020,3,Financial Services,129671,158512062.54590106
tamil-nadu,2020,3,Others,207434,90281020.15995154
tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491
tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223
tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391
tamil-nadu,2020,4,Financial Services,153044,186775413.14290395
tamil-nadu,2020,4,Others,364665,209735503.54521424
tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508
tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
tamil-nadu,2021,1,Financial Services,170620,215319360.4840321
tamil-nadu,2021,1,Others,301617,208899281.88347316
tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382
tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
tamil-nadu,2021,2,Financial Services,192614,225113402.6634022
tamil-nadu,2021,2,Others,351547,223054882.44675264
tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195
tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
tamil-nadu,2021,3,Financial Services,182097,246146707.2790811
tamil-nadu,2021,3,Others,515319,294622911.6328684
tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815
tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047
tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405
tamil-nadu,2021,4,Financial Services,228761,275850497.094934
tamil-nadu,2021,4,Others,691914,400412189.80491126
tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326
tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
tamil-nadu,2022,1,Financial Services,241201,298216135.377552
tamil-nadu,2022,1,Others,579955,355987089.8306444
tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309
tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
tamil-nadu,2022,2,Financial Services,202498,233054908.96978933
tamil-nadu,2022,2,Others,459948,277767177.03123105
tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069
tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
tamil-nadu,2022,3,Financial Services,217741,238069828.1652185
tamil-nadu,2022,3,Others,404438,265434770.79138052
tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468
tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
tamil-nadu,2022,4,Financial Services,295740,334812023.56560165
tamil-nadu,2022,4,Others,400402,275988847.1474179
telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189
telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422
telangana,2018,1,Merchant payments,351474,282899066.6137372
telangana,2018,1,Financial Services,262876,57011875.36233704
telangana,2018,1,Others,391852,388111458.2121352
telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553
telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579
telangana,2018,2,Merchant payments,701082,551696487.3185428
telangana,2018,2,Financial Services,277805,85498213.25384143
telangana,2018,2,Others,315162,357356020.669816
telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743
telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837
telangana,2018,3,Merchant payments,1770075,855534175.4794186
telangana,2018,3,Financial Services,307312,52554123.97376218
telangana,2018,3,Others,365483,300363110.81379545
telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112
telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865
telangana,2018,4,Merchant payments,5315161,2356841304.9649296
telangana,2018,4,Financial Services,392423,64569231.23559249
telangana,2018,4,Others,521147,380139546.93821603
telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301
telangana,2019,1,Merchant payments,12341901,4144368545.535969
telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172
telangana,2019,1,Financial Services,463688,54547989.275453925
telangana,2019,1,Others,470752,343989909.8750894
telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
telangana,2019,2,Merchant payments,25682382,8442740781.469844
telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
telangana,2019,2,Financial Services,252173,43627344.86329399
telangana,2019,2,Others,709213,490894328.3915366
telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
telangana,2019,3,Merchant payments,44035953,14308557740.55424
telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
telangana,2019,3,Financial Services,183163,39617186.74048498
telangana,2019,3,Others,857925,445278745.3818412
telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
telangana,2019,4,Merchant payments,59347809,21510626607.08445
telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
telangana,2019,4,Financial Services,137291,33453857.404595934
telangana,2019,4,Others,703042,294688962.659046
telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
telangana,2020,1,Merchant payments,76818285,31076431477.91269
telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
telangana,2020,1,Financial Services,88184,59500639.38684589
telangana,2020,1,Others,509877,241784101.54604858
telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
telangana,2020,2,Merchant payments,44181999,26712043204.891262
telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
telangana,2020,2,Financial Services,116776,134169906.74750492
telangana,2020,2,Others,187200,100126467.191328
telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
telangana,2020,3,Merchant payments,86836471,49743225885.179474
telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
telangana,2020,3,Financial Services,195857,223377023.50525153
telangana,2020,3,Others,318539,156875854.55487928
telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
telangana,2020,4,Merchant payments,143897953,81725950703.21272
telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
telangana,2020,4,Financial Services,230134,275357720.01805824
telangana,2020,4,Others,733503,366346176.40682477
telangana,2021,1,Merchant payments,185230619,95927278280.53006
telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
telangana,2021,1,Financial Services,262473,320153410.17969453
telangana,2021,1,Others,969268,387877900.5044867
telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
telangana,2021,2,Merchant payments,205232899,123207789311.2962
telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227
telangana,2021,2,Financial Services,278546,300569264.1443888
telangana,2021,2,Others,856400,420723415.91505665
telangana,2021,3,Merchant payments,286735350,159227310549.39368
telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405
telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624
telangana,2021,3,Financial Services,235519,329138539.4612142
telangana,2021,3,Others,1734852,543116826.3422191
telangana,2021,4,Merchant payments,376584215,212974766412.01556
telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016
telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789
telangana,2021,4,Financial Services,298871,392141743.6705663
telangana,2021,4,Others,855060,639658842.8998816
telangana,2022,1,Merchant payments,449186799,243841863780.6793
telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056
telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254
telangana,2022,1,Financial Services,284035,394283511.9410973
telangana,2022,1,Others,2582005,642005688.7661512
telangana,2022,2,Merchant payments,565370506,307468406704.909
telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835
telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931
telangana,2022,2,Financial Services,245023,324857780.5553103
telangana,2022,2,Others,611316,470432687.3850265
telangana,2022,3,Merchant payments,880414292,447150646953.73706
telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53
telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194
telangana,2022,3,Financial Services,340458,442783619.09123904
telangana,2022,3,Others,800064,621900924.4423015
telangana,2022,4,Merchant payments,1002521735,491556008133.53546
telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516
telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021
telangana,2022,4,Financial Services,401838,498719426.0054372
telangana,2022,4,Others,782297,680680558.3343163
tripura,2018,1,Recharge & bill payments,86819,14079439.569905948
tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678
tripura,2018,1,Financial Services,4842,672247.5881710155
tripura,2018,1,Merchant payments,4833,6080959.882836086
tripura,2018,1,Others,6819,4916272.512952799
tripura,2018,2,Recharge & bill payments,118171,22554398.15273035
tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688
tripura,2018,2,Merchant payments,9621,10570951.151568789
tripura,2018,2,Financial Services,6925,1264101.904810368
tripura,2018,2,Others,6021,4835385.634057636
tripura,2018,3,Peer-to-peer payments,186065,398867427.32463384
tripura,2018,3,Recharge & bill payments,156308,33484811.21282282
tripura,2018,3,Merchant payments,21476,16092396.41113394
tripura,2018,3,Financial Services,8106,1080000.0112896338
tripura,2018,3,Others,5748,4338753.080712541
tripura,2018,4,Recharge & bill payments,204720,38334816.66379926
tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683
tripura,2018,4,Merchant payments,50888,31066467.633390322
tripura,2018,4,Financial Services,6441,1023126.8205747404
tripura,2018,4,Others,6271,5392365.973713988
tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899
tripura,2019,1,Recharge & bill payments,227997,44429378.42277926
tripura,2019,1,Merchant payments,46642,28109966.31994779
tripura,2019,1,Financial Services,4189,461473.58856435167
tripura,2019,1,Others,5105,4728790.472138839
tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755
tripura,2019,2,Recharge & bill payments,218649,48989430.60730426
tripura,2019,2,Merchant payments,64829,35275706.82877502
tripura,2019,2,Financial Services,1899,339184.3344705297
tripura,2019,2,Others,6405,6103644.851151889
tripura,2019,3,Recharge & bill payments,339539,81845425.35425141
tripura,2019,3,Peer-to-peer payments,270163,884623553.9011384
tripura,2019,3,Merchant payments,68399,44802063.64430427
tripura,2019,3,Financial Services,27970,582020.9903208594
tripura,2019,3,Others,5646,5524358.927209696
tripura,2019,4,Recharge & bill payments,373779,88001651.28693296
tripura,2019,4,Peer-to-peer payments,359076,1071507585.9983547
tripura,2019,4,Merchant payments,62458,51274033.720727704
tripura,2019,4,Financial Services,2239,377097.66713108413
tripura,2019,4,Others,4272,4239791.585043055
tripura,2020,1,Recharge & bill payments,449584,114355218.03514045
tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157
tripura,2020,1,Merchant payments,102861,68590603.6377098
tripura,2020,1,Financial Services,1722,1066651.521721911
tripura,2020,1,Others,4117,4071399.6237732675
tripura,2020,2,Recharge & bill payments,600206,163220166.76643574
tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890237
tripura,2020,2,Merchant payments,97816,99795973.60794038
tripura,2020,2,Financial Services,2904,2247782.5219734698
tripura,2020,2,Others,4731,2459205.000588993
tripura,2020,3,Recharge & bill payments,627363,185201997.2796099
tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173033
tripura,2020,3,Merchant payments,202106,190218136.2808841
tripura,2020,3,Financial Services,3828,3141391.5755430083
tripura,2020,3,Others,6819,3886908.1625436572
tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192
tripura,2020,4,Recharge & bill payments,631611,192385823.43220186
tripura,2020,4,Merchant payments,357567,296872485.4156503
tripura,2020,4,Financial Services,4084,3666639.308697606
tripura,2020,4,Others,8242,5416158.232838955
tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185
tripura,2021,1,Recharge & bill payments,508718,173211140.89346513
tripura,2021,1,Merchant payments,350366,333743281.32103896
tripura,2021,1,Financial Services,3146,2879929.222833151
tripura,2021,1,Others,5827,4281067.764165951
tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264
tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
tripura,2021,2,Merchant payments,440060,404915546.5177107
tripura,2021,2,Financial Services,3656,3503925.3381061675
tripura,2021,2,Others,7146,4271255.844077852
tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186
tripura,2021,3,Recharge & bill payments,620991,215226019.57596284
tripura,2021,3,Merchant payments,584079,648504775.623629
