State,Year,Quarter,Brand_Type,Transaction_Count,Transaction_Percentage
lakshadweep,2019,4,OnePlus,70,0.0288421920065925
lakshadweep,2019,4,Motorola,37,0.015245158632056036
lakshadweep,2019,4,Lenovo,35,0.01442109600329625
lakshadweep,2019,4,Others,164,0.06757313555830242
lakshadweep,2020,1,Xiaomi,560,0.20202020202020202
lakshadweep,2020,1,Vivo,548,0.1976911976911977
lakshadweep,2020,1,Samsung,431,0.15548340548340547
lakshadweep,2020,1,Oppo,426,0.15367965367965367
lakshadweep,2020,1,Huawei,237,0.0854978354978355
lakshadweep,2020,1,Realme,152,0.05483405483405483
lakshadweep,2020,1,Apple,81,0.02922077922077922
lakshadweep,2020,1,OnePlus,77,0.027777777777777776
lakshadweep,2020,1,Lenovo,47,0.016955266955266956
lakshadweep,2020,1,Motorola,38,0.013708513708513708
lakshadweep,2020,1,Others,175,0.06313131313131314
lakshadweep,2020,2,Vivo,654,0.20520866018198933
lakshadweep,2020,2,Xiaomi,654,0.20520866018198933
lakshadweep,2020,2,Samsung,495,0.15531848133040477
lakshadweep,2020,2,Oppo,489,0.1534358330718544
lakshadweep,2020,2,Huawei,266,0.08346407279573266
lakshadweep,2020,2,Realme,195,0.06118606840288673
lakshadweep,2020,2,Apple,85,0.026670850329463446
lakshadweep,2020,2,OnePlus,81,0.02541575149042987
lakshadweep,2020,2,Lenovo,44,0.013806087229369313
lakshadweep,2020,2,Motorola,41,0.012864763100094132
lakshadweep,2020,2,Others,183,0.057420771885786
lakshadweep,2020,3,Vivo,784,0.21514818880351264
lakshadweep,2020,3,Xiaomi,736,0.20197585071350166
lakshadweep,2020,3,Oppo,567,0.15559824368825467
lakshadweep,2020,3,Samsung,550,0.1509330406147091
lakshadweep,2020,3,Huawei,302,0.08287596048298573
lakshadweep,2020,3,Realme,222,0.06092206366630077
lakshadweep,2020,3,Apple,91,0.024972557628979142
lakshadweep,2020,3,OnePlus,87,0.023874862788144897
lakshadweep,2020,3,Lenovo,50,0.013721185510428101
lakshadweep,2020,3,Motorola,44,0.012074643249176729
lakshadweep,2020,3,Others,211,0.05790340285400659
lakshadweep,2020,4,Vivo,934,0.22349844460397225
lakshadweep,2020,4,Xiaomi,838,0.2005264417324719
lakshadweep,2020,4,Oppo,639,0.15290739411342427
lakshadweep,2020,4,Samsung,635,0.15195022732711175
lakshadweep,2020,4,Huawei,346,0.08279492701603254
lakshadweep,2020,4,Realme,272,0.06508734146925102
lakshadweep,2020,4,Apple,101,0.024168461354391
lakshadweep,2020,4,OnePlus,97,0.023211294568078487
lakshadweep,2020,4,Lenovo,52,0.012443168222062694
lakshadweep,2020,4,Motorola,47,0.01124670973917205
lakshadweep,2020,4,Others,218,0.052165589854032066
lakshadweep,2021,1,Vivo,1032,0.22547520209744373
lakshadweep,2021,1,Xiaomi,921,0.20122350884859078
lakshadweep,2021,1,Oppo,720,0.15730828053310028
lakshadweep,2021,1,Samsung,693,0.15140922001310902
lakshadweep,2021,1,Huawei,371,0.08105746121913918
lakshadweep,2021,1,Realme,302,0.06598208433471707
lakshadweep,2021,1,Apple,106,0.023159274634039766
lakshadweep,2021,1,OnePlus,103,0.022503823465151847
lakshadweep,2021,1,Lenovo,54,0.01179812103998252
lakshadweep,2021,1,Motorola,46,0.010050251256281407
lakshadweep,2021,1,Others,229,0.0500327725584444
lakshadweep,2021,2,Vivo,1118,0.22834967320261437
lakshadweep,2021,2,Xiaomi,970,0.19812091503267973
lakshadweep,2021,2,Oppo,771,0.15747549019607843
lakshadweep,2021,2,Samsung,717,0.14644607843137256
lakshadweep,2021,2,Huawei,379,0.07741013071895425
lakshadweep,2021,2,Realme,350,0.07148692810457516
lakshadweep,2021,2,Apple,121,0.0247140522875817
lakshadweep,2021,2,OnePlus,118,0.024101307189542485
lakshadweep,2021,2,Lenovo,60,0.012254901960784314
lakshadweep,2021,2,Motorola,42,0.00857843137254902
lakshadweep,2021,2,Others,250,0.05106209150326797
lakshadweep,2021,3,Vivo,1234,0.23340268583317572
lakshadweep,2021,3,Xiaomi,1046,0.19784376773217324
lakshadweep,2021,3,Oppo,816,0.15434083601286175
lakshadweep,2021,3,Samsung,774,0.14639682239455268
lakshadweep,2021,3,Realme,413,0.07811613391337242
lakshadweep,2021,3,Huawei,398,0.07527898619254776
lakshadweep,2021,3,Apple,134,0.025345186306033666
lakshadweep,2021,3,OnePlus,132,0.024966899943257046
lakshadweep,2021,3,Lenovo,55,0.010402874976357102
lakshadweep,2021,3,Motorola,46,0.008700586343862303
lakshadweep,2021,3,Others,239,0.04520522035180632
lakshadweep,2021,4,Vivo,1354,0.24015608371763036
lakshadweep,2021,4,Xiaomi,1146,0.2032635686413622
lakshadweep,2021,4,Oppo,899,0.15945370698829373
lakshadweep,2021,4,Samsung,776,0.1376374600922313
lakshadweep,2021,4,Realme,448,0.07946080170273147
lakshadweep,2021,4,Huawei,396,0.07023767293366442
lakshadweep,2021,4,Apple,151,0.02678254700248315
lakshadweep,2021,4,OnePlus,143,0.025363604114934372
lakshadweep,2021,4,Motorola,46,0.008158921603405462
lakshadweep,2021,4,Lenovo,45,0.007981553742461865
lakshadweep,2021,4,Others,234,0.0415040794608017
lakshadweep,2022,1,Vivo,1441,0.24056761268781301
lakshadweep,2022,1,Xiaomi,1203,0.2008347245409015
lakshadweep,2022,1,Oppo,956,0.1595993322203673
lakshadweep,2022,1,Samsung,804,0.1342237061769616
lakshadweep,2022,1,Realme,507,0.08464106844741236
lakshadweep,2022,1,Huawei,397,0.06627712854757929
lakshadweep,2022,1,Apple,176,0.02938230383973289
lakshadweep,2022,1,OnePlus,160,0.02671118530884808
lakshadweep,2022,1,Lenovo,50,0.008347245409015025
lakshadweep,2022,1,Motorola,49,0.008180300500834724
lakshadweep,2022,1,Others,247,0.04123539232053423
madhya-pradesh,2018,1,Xiaomi,652241,0.2554198910323962
madhya-pradesh,2018,1,Samsung,490595,0.19211874359483444
madhya-pradesh,2018,1,Vivo,380809,0.1491261562584317
madhya-pradesh,2018,1,Oppo,256901,0.10060334358943031
madhya-pradesh,2018,1,Realme,146657,0.057431401827143846
madhya-pradesh,2018,1,Motorola,66919,0.02620571796007445
madhya-pradesh,2018,1,Micromax,59025,0.02311439953665468
madhya-pradesh,2018,1,Apple,57650,0.02257594465545349
madhya-pradesh,2018,1,OnePlus,55940,0.021906302585014192
madhya-pradesh,2018,1,Lenovo,51523,0.02017658970482099
madhya-pradesh,2018,1,Others,335343,0.1313215092557457
madhya-pradesh,2018,2,Xiaomi,890108,0.2586273724729506
madhya-pradesh,2018,2,Samsung,654270,0.19010292120492947
madhya-pradesh,2018,2,Vivo,531042,0.15429812689334396
madhya-pradesh,2018,2,Oppo,352090,0.10230231789176276
madhya-pradesh,2018,2,Realme,192521,0.055938380933397876
madhya-pradesh,2018,2,Motorola,85306,0.02478628058188166
madhya-pradesh,2018,2,Micromax,82296,0.02391170312482748
madhya-pradesh,2018,2,Apple,72862,0.02117058560660518
madhya-pradesh,2018,2,OnePlus,68143,0.019799445732904625
madhya-pradesh,2018,2,Lenovo,65308,0.018975715802423365
madhya-pradesh,2018,2,Others,447716,0.13008714975497304
madhya-pradesh,2018,3,Xiaomi,1132909,0.26289806555993084
madhya-pradesh,2018,3,Samsung,816822,0.18954825472018832
madhya-pradesh,2018,3,Vivo,697677,0.16189997050571217
madhya-pradesh,2018,3,Oppo,452478,0.10500012879095001
madhya-pradesh,2018,3,Realme,239549,0.05558872663807585
madhya-pradesh,2018,3,Motorola,99876,0.023176801663561373
madhya-pradesh,2018,3,Micromax,90871,0.02108713949266576
madhya-pradesh,2018,3,Apple,84853,0.019690627894170504
madhya-pradesh,2018,3,OnePlus,79210,0.01838113720784469
madhya-pradesh,2018,3,Lenovo,71683,0.016634453458779588
madhya-pradesh,2018,3,Others,543381,0.1260946940681209
madhya-pradesh,2018,4,Xiaomi,1416415,0.26398850271794944
madhya-pradesh,2018,4,Samsung,1015220,0.18921460710972182
madhya-pradesh,2018,4,Vivo,905510,0.16876708386746142
madhya-pradesh,2018,4,Oppo,579831,0.10806770439415803
madhya-pradesh,2018,4,Realme,294612,0.05490917616852442
madhya-pradesh,2018,4,Motorola,117954,0.021984022937905207
madhya-pradesh,2018,4,Micromax,103324,0.019257313749733947
madhya-pradesh,2018,4,Apple,100071,0.018651026327374334
madhya-pradesh,2018,4,OnePlus,90958,0.016952564206266698
madhya-pradesh,2018,4,Lenovo,84373,0.015725265504687218
madhya-pradesh,2018,4,Others,657174,0.1224827330162175
madhya-pradesh,2019,1,Xiaomi,1692888,0.26391980672246507
madhya-pradesh,2019,1,Samsung,1214286,0.1893061599029559
madhya-pradesh,2019,1,Vivo,1118407,0.17435870493325722
madhya-pradesh,2019,1,Oppo,713079,0.11116841271120632
madhya-pradesh,2019,1,Realme,347539,0.05418103602159079
madhya-pradesh,2019,1,Motorola,132833,0.02070855230019068
madhya-pradesh,2019,1,Micromax,115580,0.018018824199227894
madhya-pradesh,2019,1,Apple,114562,0.01786011886063286
madhya-pradesh,2019,1,OnePlus,102145,0.015924319067573398
madhya-pradesh,2019,1,Lenovo,94449,0.014724519179727249
madhya-pradesh,2019,1,Others,768635,0.11982954610117262
madhya-pradesh,2019,2,Xiaomi,1936039,0.2651682497001851
madhya-pradesh,2019,2,Samsung,1385430,0.18975446681710828
madhya-pradesh,2019,2,Vivo,1303162,0.17848668679494195
madhya-pradesh,2019,2,Oppo,827579,0.11334878838630291
madhya-pradesh,2019,2,Realme,396497,0.05430593882735539
madhya-pradesh,2019,2,Motorola,145364,0.019909680254074278
madhya-pradesh,2019,2,Apple,127711,0.017491849253791034
madhya-pradesh,2019,2,Micromax,120323,0.016479956916506007
madhya-pradesh,2019,2,OnePlus,111156,0.01522440506811783
madhya-pradesh,2019,2,Lenovo,103102,0.014121294499020158
madhya-pradesh,2019,2,Others,844809,0.11570868348259704
madhya-pradesh,2019,3,Xiaomi,2182732,0.2668159943984987
madhya-pradesh,2019,3,Samsung,1532795,0.18736804249630593
madhya-pradesh,2019,3,Vivo,1494051,0.18263199662032323
madhya-pradesh,2019,3,Oppo,939484,0.11484202260354416
madhya-pradesh,2019,3,Realme,456103,0.05575378722313983
madhya-pradesh,2019,3,Motorola,154465,0.01888171913673511
madhya-pradesh,2019,3,Apple,139917,0.017103379383385017
madhya-pradesh,2019,3,Micromax,129516,0.01583196669610193
madhya-pradesh,2019,3,OnePlus,120190,0.014691961434915307
madhya-pradesh,2019,3,Huawei,113980,0.013932854350209226
madhya-pradesh,2019,3,Others,917431,0.11214627565684154
madhya-pradesh,2019,4,Xiaomi,2450683,0.2673888226179759
madhya-pradesh,2019,4,Vivo,1711918,0.186783740874899
madhya-pradesh,2019,4,Samsung,1704518,0.18597634257517068
madhya-pradesh,2019,4,Oppo,1069906,0.11673517368501275
madhya-pradesh,2019,4,Realme,529253,0.05774567193595891
madhya-pradesh,2019,4,Motorola,165303,0.018035859613511528
madhya-pradesh,2019,4,Apple,150743,0.016447248904856947
madhya-pradesh,2019,4,Micromax,136341,0.014875877240980351
madhya-pradesh,2019,4,OnePlus,127622,0.013924565649719414
madhya-pradesh,2019,4,Huawei,125734,0.013718569975410358
madhya-pradesh,2019,4,Others,993220,0.10836812692650417
madhya-pradesh,2020,1,Xiaomi,2697286,0.26570657303333706
madhya-pradesh,2020,1,Vivo,1956817,0.19276381485811128
madhya-pradesh,2020,1,Samsung,1873824,0.1845882689146126
madhya-pradesh,2020,1,Oppo,1206327,0.11883389938166973
madhya-pradesh,2020,1,Realme,607456,0.05983979897887684
madhya-pradesh,2020,1,Motorola,174003,0.017140837429742248
madhya-pradesh,2020,1,Apple,160868,0.015846923533776865
madhya-pradesh,2020,1,Huawei,136299,0.013426659315278694
madhya-pradesh,2020,1,Micromax,135703,0.013367948033817304
madhya-pradesh,2020,1,OnePlus,133926,0.013192897786909769
madhya-pradesh,2020,1,Others,1068862,0.10529237873386757
madhya-pradesh,2020,2,Xiaomi,3003291,0.26403897586717145
madhya-pradesh,2020,2,Vivo,2247524,0.19759455051038632
madhya-pradesh,2020,2,Samsung,2084294,0.1832439324614532
madhya-pradesh,2020,2,Oppo,1376782,0.1210419201044308
madhya-pradesh,2020,2,Realme,693404,0.0609616857048485
madhya-pradesh,2020,2,Motorola,185349,0.016295244163154473
madhya-pradesh,2020,2,Apple,170312,0.014973243038350166
madhya-pradesh,2020,2,Micromax,147344,0.012953975775298669
madhya-pradesh,2020,2,Huawei,147224,0.012943425789598294
madhya-pradesh,2020,2,OnePlus,139482,0.012262775878829194
madhya-pradesh,2020,2,Others,1179417,0.10369027070647892
madhya-pradesh,2020,3,Xiaomi,3292397,0.2620453917408668
madhya-pradesh,2020,3,Vivo,2556833,0.2035010677937611
madhya-pradesh,2020,3,Samsung,2278237,0.18132731476293323
madhya-pradesh,2020,3,Oppo,1539499,0.12253036876770106
madhya-pradesh,2020,3,Realme,799089,0.06360034650767131
madhya-pradesh,2020,3,Motorola,196221,0.015617438848591047
madhya-pradesh,2020,3,Apple,181092,0.01441330558894843
madhya-pradesh,2020,3,Huawei,157340,0.012522858554575276
madhya-pradesh,2020,3,Micromax,157127,0.01250590565720573
madhya-pradesh,2020,3,OnePlus,146328,0.01164640171967644
madhya-pradesh,2020,3,Others,1260061,0.10028960005806964
madhya-pradesh,2020,4,Xiaomi,3563397,0.25938351632889545
madhya-pradesh,2020,4,Vivo,2853943,0.20774159341275666
madhya-pradesh,2020,4,Samsung,2466332,0.17952697007784352
madhya-pradesh,2020,4,Oppo,1703093,0.12396997892043113
madhya-pradesh,2020,4,Realme,905866,0.06593896453378369
madhya-pradesh,2020,4,Motorola,206156,0.015006317901794205
madhya-pradesh,2020,4,Apple,195195,0.01420845487320631
madhya-pradesh,2020,4,Huawei,166594,0.012126557192279166
madhya-pradesh,2020,4,Micromax,164239,0.011955134198727074
madhya-pradesh,2020,4,Tecno,157894,0.011493274795717294
madhya-pradesh,2020,4,Others,1355238,0.09864923776456555
madhya-pradesh,2021,1,Xiaomi,3826173,0.25783832488949876
madhya-pradesh,2021,1,Vivo,3171754,0.21373830674189778
madhya-pradesh,2021,1,Samsung,2620433,0.1765858614352158
madhya-pradesh,2021,1,Oppo,1846729,0.12444746013441085
madhya-pradesh,2021,1,Realme,1015817,0.06845392345674803
madhya-pradesh,2021,1,Motorola,211488,0.014251763225089486
madhya-pradesh,2021,1,Apple,210736,0.014201087413954731
madhya-pradesh,2021,1,Tecno,184784,0.012452232825431871
madhya-pradesh,2021,1,Huawei,173653,0.01170213647737207
madhya-pradesh,2021,1,Micromax,165359,0.011143220017861876
madhya-pradesh,2021,1,Others,1412501,0.09518568338251875
madhya-pradesh,2021,2,Xiaomi,4052668,0.2542302568826734
madhya-pradesh,2021,2,Vivo,3483187,0.21850581537406683
madhya-pradesh,2021,2,Samsung,2757784,0.17300014083239157
madhya-pradesh,2021,2,Oppo,2001363,0.1255486582186051
madhya-pradesh,2021,2,Realme,1196164,0.0750372547156111
madhya-pradesh,2021,2,Tecno,240188,0.015067372145987672
madhya-pradesh,2021,2,Apple,228017,0.014303866115757952
madhya-pradesh,2021,2,Motorola,210526,0.013206628093019639
madhya-pradesh,2021,2,OnePlus,182565,0.011452590453445799
madhya-pradesh,2021,2,Huawei,171485,0.010757524574311356
madhya-pradesh,2021,2,Others,1416988,0.08888989259412952
madhya-pradesh,2021,3,Xiaomi,4290362,0.2492913373107732
madhya-pradesh,2021,3,Vivo,3891058,0.22608979204407054
madhya-pradesh,2021,3,Samsung,2829150,0.1643876640136133
madhya-pradesh,2021,3,Oppo,2215661,0.12874090664548238
madhya-pradesh,2021,3,Realme,1404072,0.08158355555093298
madhya-pradesh,2021,3,Tecno,298534,0.017346307862304945
madhya-pradesh,2021,3,Apple,249062,0.014471738993888114
madhya-pradesh,2021,3,OnePlus,224466,0.013042589254892715
madhya-pradesh,2021,3,Motorola,208788,0.01213161960096647
madhya-pradesh,2021,3,Huawei,180559,0.010491374521193293
madhya-pradesh,2021,3,Others,1418521,0.0824231142018821
madhya-pradesh,2021,4,Xiaomi,4500562,0.24385038710207707
madhya-pradesh,2021,4,Vivo,4248158,0.23017458103472088
madhya-pradesh,2021,4,Samsung,2921496,0.15829310439833286
madhya-pradesh,2021,4,Oppo,2400977,0.13009023559128474
madhya-pradesh,2021,4,Realme,1682298,0.0911506204160836
madhya-pradesh,2021,4,Tecno,350126,0.018970599812757127
madhya-pradesh,2021,4,Apple,293413,0.01589776424161732
madhya-pradesh,2021,4,OnePlus,264637,0.014338617019726062
madhya-pradesh,2021,4,Motorola,211860,0.011479042619887482
madhya-pradesh,2021,4,Huawei,174122,0.009434314448503955
madhya-pradesh,2021,4,Others,1408594,0.07632073331500891
madhya-pradesh,2022,1,Xiaomi,4678482,0.23801622973210365
madhya-pradesh,2022,1,Vivo,4575284,0.23276606549594892
madhya-pradesh,2022,1,Samsung,3009068,0.15308534271747154
madhya-pradesh,2022,1,Oppo,2595568,0.13204866650620795
madhya-pradesh,2022,1,Realme,1935366,0.09846110735740835
madhya-pradesh,2022,1,Tecno,424783,0.021610695117410345
madhya-pradesh,2022,1,Apple,325559,0.01656270682143352
madhya-pradesh,2022,1,OnePlus,303765,0.015453944254690403
madhya-pradesh,2022,1,Motorola,211431,0.010756482437783967
madhya-pradesh,2022,1,Huawei,173297,0.008816427756670724
madhya-pradesh,2022,1,Others,1423544,0.07242233180287062
maharashtra,2018,1,Xiaomi,1606618,0.26307836555922604
maharashtra,2018,1,Samsung,1354403,0.2217789963441916
maharashtra,2018,1,Vivo,722501,0.1183071409600206
maharashtra,2018,1,Oppo,611419,0.10011783211183767
maharashtra,2018,1,Motorola,250397,0.04100167774849623
maharashtra,2018,1,OnePlus,250269,0.04098071817329442
maharashtra,2018,1,Apple,240145,0.03932294677217629
maharashtra,2018,1,Realme,238202,0.03900478697048008
maharashtra,2018,1,Lenovo,157770,0.02583431390304297
maharashtra,2018,1,Huawei,77241,0.012647957407523242
maharashtra,2018,1,Others,598029,0.09792526404971087
maharashtra,2018,2,Xiaomi,2177364,0.2648097489154892
maharashtra,2018,2,Samsung,1813491,0.2205557253497805
maharashtra,2018,2,Vivo,1030036,0.12527238189568435
maharashtra,2018,2,Oppo,852747,0.10371059637177646
maharashtra,2018,2,Motorola,326189,0.039670917305969285
maharashtra,2018,2,Realme,312225,0.03797262371157906
maharashtra,2018,2,OnePlus,312199,0.0379694616066339
maharashtra,2018,2,Apple,308656,0.037538563998146035
maharashtra,2018,2,Lenovo,200468,0.02438080208251367
maharashtra,2018,2,Huawei,103831,0.012627866098476949
maharashtra,2018,2,Others,785165,0.09549131266395058
maharashtra,2018,3,Xiaomi,2766078,0.26507611427774114
maharashtra,2018,3,Samsung,2300594,0.22046830134605228
maharashtra,2018,3,Vivo,1399253,0.13409186152070626
maharashtra,2018,3,Oppo,1125654,0.10787258650739294
maharashtra,2018,3,Realme,390608,0.03743236844579217
maharashtra,2018,3,Motorola,388369,0.03721780276114124
maharashtra,2018,3,Apple,375379,0.035972957632237484
maharashtra,2018,3,OnePlus,373333,0.035776887337107606
maharashtra,2018,3,Lenovo,228516,0.02189892451705711
maharashtra,2018,3,Huawei,134410,0.012880649251420672
maharashtra,2018,3,Others,952839,0.0913115464033511
maharashtra,2018,4,Xiaomi,3540182,0.26455591789383665
maharashtra,2018,4,Samsung,2956289,0.2209219045671811
maharashtra,2018,4,Vivo,1906545,0.14247509378921897
maharashtra,2018,4,Oppo,1510894,0.1129083049996555
maharashtra,2018,4,Realme,492198,0.0367816947477589
maharashtra,2018,4,Apple,470804,0.0351829325068852
maharashtra,2018,4,Motorola,466650,0.03487250629633134
maharashtra,2018,4,OnePlus,454556,0.03396872810893643
maharashtra,2018,4,Lenovo,269382,0.020130773580024276
maharashtra,2018,4,Huawei,175714,0.0131310137605348
maharashtra,2018,4,Others,1138388,0.08507112974963685
maharashtra,2019,1,Xiaomi,4274491,0.2624891069401111
maharashtra,2019,1,Samsung,3611915,0.22180145956409583
maharashtra,2019,1,Vivo,2418126,0.14849293967601365
maharashtra,2019,1,Oppo,1907902,0.11716096538962228
maharashtra,2019,1,Realme,585138,0.035932313591658695
maharashtra,2019,1,Apple,558788,0.03431420561859899
maharashtra,2019,1,Motorola,534307,0.03281086970632292
maharashtra,2019,1,OnePlus,525104,0.03224572937706036
maharashtra,2019,1,Lenovo,306357,0.018812854053231517
maharashtra,2019,1,Huawei,217773,0.01337306366668425
maharashtra,2019,1,Others,1344550,0.08256649241660036
maharashtra,2019,2,Xiaomi,4892831,0.26057610451097685
maharashtra,2019,2,Samsung,4177428,0.22247609106365643
maharashtra,2019,2,Vivo,2871247,0.15291318223515768
maharashtra,2019,2,Oppo,2256129,0.12015401841883477
maharashtra,2019,2,Realme,671555,0.03576481302233187
maharashtra,2019,2,Apple,637834,0.03396894334683835
maharashtra,2019,2,Motorola,590477,0.03144686511006166
maharashtra,2019,2,OnePlus,584246,0.031115022520933216
maharashtra,2019,2,Lenovo,336952,0.017944956522549557
maharashtra,2019,2,Huawei,250636,0.01334804993882135
maharashtra,2019,2,Others,1507640,0.08029195330983825
maharashtra,2019,3,Xiaomi,5512362,0.2586375006035026
maharashtra,2019,3,Samsung,4737873,0.22229883140781007
maharashtra,2019,3,Vivo,3365190,0.15789317368052042
maharashtra,2019,3,Oppo,2622932,0.12306676824434722
maharashtra,2019,3,Realme,776018,0.03641040917547304
maharashtra,2019,3,Apple,710463,0.033334598596983706
maharashtra,2019,3,OnePlus,640069,0.030031744354558593
maharashtra,2019,3,Motorola,634763,0.02978278926448973
maharashtra,2019,3,Lenovo,350502,0.01644539332440955
maharashtra,2019,3,Huawei,283713,0.013311684031041781
maharashtra,2019,3,Others,1679196,0.0787871073168633
maharashtra,2019,4,Xiaomi,6103857,0.2570554076455645
maharashtra,2019,4,Samsung,5262077,0.22160501930129575
maharashtra,2019,4,Vivo,3869506,0.16295883770162992
maharashtra,2019,4,Oppo,2994940,0.12612771278455687
maharashtra,2019,4,Realme,901700,0.0379738354083337
maharashtra,2019,4,Apple,765131,0.03222242282334898
maharashtra,2019,4,OnePlus,681386,0.028695619178820967
maharashtra,2019,4,Motorola,672128,0.02830573144652602
maharashtra,2019,4,Lenovo,367641,0.015482686950599102
maharashtra,2019,4,Huawei,311865,0.013133758655450804
maharashtra,2019,4,Others,1815066,0.07643896810387336
maharashtra,2020,1,Xiaomi,6677147,0.2551607874997277
maharashtra,2020,1,Samsung,5772343,0.2205845678698613
maharashtra,2020,1,Vivo,4396537,0.16800945721154414
maharashtra,2020,1,Oppo,3377366,0.1290628120415509
maharashtra,2020,1,Realme,1031169,0.039405137266755805
maharashtra,2020,1,Apple,815679,0.031170392981761583
maharashtra,2020,1,OnePlus,715746,0.027351548948941835
maharashtra,2020,1,Motorola,704678,0.026928595912855166
maharashtra,2020,1,Lenovo,387278,0.014799458430572152
maharashtra,2020,1,Huawei,338054,0.012918410341637373
maharashtra,2020,1,Others,1952393,0.074608831494792
maharashtra,2020,2,Xiaomi,7291300,0.25347742746188906
maharashtra,2020,2,Samsung,6335245,0.22024078078542855
maharashtra,2020,2,Vivo,4942835,0.17183452884514233
maharashtra,2020,2,Oppo,3797269,0.13200965225690617
maharashtra,2020,2,Realme,1160245,0.040335182728116994
maharashtra,2020,2,Apple,858658,0.02985070164573817
maharashtra,2020,2,OnePlus,742365,0.025807849140447554
maharashtra,2020,2,Motorola,742088,0.02579821941085106
maharashtra,2020,2,Lenovo,406197,0.014121181490644596
maharashtra,2020,2,Huawei,362725,0.012609904938229631
maharashtra,2020,2,Others,2126159,0.07391457129660589
maharashtra,2020,3,Xiaomi,7895486,0.2513724424826326
maharashtra,2020,3,Samsung,6914730,0.2201476348901048
maharashtra,2020,3,Vivo,5536849,0.17627936478989661
maharashtra,2020,3,Oppo,4210793,0.13406107251646976
maharashtra,2020,3,Realme,1316605,0.041917396172299774
maharashtra,2020,3,Apple,911356,0.029015285910354613
maharashtra,2020,3,OnePlus,778193,0.024775710467080467
maharashtra,2020,3,Motorola,776080,0.024708437854480583
maharashtra,2020,3,Lenovo,423666,0.013488461282414661
maharashtra,2020,3,Huawei,386542,0.012306526369893095
maharashtra,2020,3,Others,2259213,0.07192766726437305
maharashtra,2020,4,Xiaomi,8584570,0.24931495940580317
maharashtra,2020,4,Samsung,7578573,0.2200985745178752
maharashtra,2020,4,Vivo,6188503,0.17972785756627194
maharashtra,2020,4,Oppo,4665421,0.13549417702062908
maharashtra,2020,4,Realme,1504255,0.04368690269413336
maharashtra,2020,4,Apple,983306,0.02855738790335249
maharashtra,2020,4,OnePlus,822805,0.023896082759403428
maharashtra,2020,4,Motorola,813317,0.023620530188355342
maharashtra,2020,4,Lenovo,444638,0.012913274039384326
maharashtra,2020,4,Huawei,413761,0.012016537452511253
maharashtra,2020,4,Others,2433482,0.07067371645228039
maharashtra,2021,1,Xiaomi,9195320,0.24800244956939832
maharashtra,2021,1,Samsung,8088910,0.21816201006016123
maharashtra,2021,1,Vivo,6831786,0.18425673744186405
maharashtra,2021,1,Oppo,5069410,0.13672456182836523
maharashtra,2021,1,Realme,1696339,0.04575112419144778
maharashtra,2021,1,Apple,1054581,0.02844258506167764
maharashtra,2021,1,OnePlus,870022,0.02346493511691459
maharashtra,2021,1,Motorola,832101,0.022442186491513715
maharashtra,2021,1,Lenovo,447713,0.01207504694823715
maharashtra,2021,1,Huawei,431846,0.011647105901343987
maharashtra,2021,1,Others,2559509,0.0690312573890763
maharashtra,2021,2,Xiaomi,9764252,0.24616983712241644
maharashtra,2021,2,Samsung,8511194,0.21457857096450278
maharashtra,2021,2,Vivo,7509629,0.18932777930964656
maharashtra,2021,2,Oppo,5487836,0.13835567683776837
maharashtra,2021,2,Realme,2003392,0.05050818867972192
maharashtra,2021,2,Apple,1131848,0.028535400131759484
maharashtra,2021,2,OnePlus,949407,0.023935818796245942
maharashtra,2021,2,Motorola,820661,0.020689960142642714
maharashtra,2021,2,Lenovo,430496,0.01085337926569816
maharashtra,2021,2,Huawei,429331,0.010824008059358174
maharashtra,2021,2,Others,2626651,0.06622138069023949
maharashtra,2021,3,Xiaomi,10369008,0.24351131157195435
maharashtra,2021,3,Samsung,8810154,0.20690235321362468
maharashtra,2021,3,Vivo,8354641,0.19620484308844438
maharashtra,2021,3,Oppo,6005730,0.14104176496411552
maharashtra,2021,3,Realme,2373088,0.055730863681045094
maharashtra,2021,3,Apple,1219480,0.028638918422646303
maharashtra,2021,3,OnePlus,1108387,0.02602995118716311
maharashtra,2021,3,Motorola,801994,0.01883445463759291
maharashtra,2021,3,Huawei,436025,0.010239843544161737
maharashtra,2021,3,Tecno,422485,0.009921862966011516
maharashtra,2021,3,Others,2680225,0.06294383272324039
maharashtra,2021,4,Xiaomi,10876133,0.23912783081917255
maharashtra,2021,4,Vivo,9147706,0.20112581307635072
maharashtra,2021,4,Samsung,9133368,0.20081057099184466
maharashtra,2021,4,Oppo,6511923,0.14317423494650888
maharashtra,2021,4,Realme,2837580,0.06238838290924427
maharashtra,2021,4,Apple,1382079,0.030387045955647212
maharashtra,2021,4,OnePlus,1264294,0.02779736894884376
maharashtra,2021,4,Motorola,794353,0.017465022705653026
maharashtra,2021,4,Tecno,485180,0.010667398142046087
maharashtra,2021,4,Huawei,420624,0.009248039235129216
maharashtra,2021,4,Others,2629266,0.05780829226955964
maharashtra,2022,1,Xiaomi,11340940,0.23515441252244823
maharashtra,2022,1,Vivo,9873983,0.20473705633057232
maharashtra,2022,1,Samsung,9447206,0.19588783442188637
maharashtra,2022,1,Oppo,7009300,0.1453378488638152
maharashtra,2022,1,Realme,3235912,0.06709664148953619
maharashtra,2022,1,Apple,1510802,0.03132648235047005
maharashtra,2022,1,OnePlus,1396866,0.028964019173241564
